respID,qID,altID,obsID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent,image
61,5,3,485,2000,5,5,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
61,6,1,486,2000,1,15,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
61,6,2,486,1500,5,10,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
61,6,3,486,1500,5,10,750,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
61,7,1,487,2000,3,5,600,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
61,7,2,487,1500,1,20,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
61,7,3,487,2500,1,15,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
61,8,1,488,2500,5,20,600,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
61,8,2,488,2500,5,15,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
61,8,3,488,2500,5,20,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,1,1,489,1500,3,10,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,1,2,489,2000,1,5,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,1,3,489,2000,3,5,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,2,1,490,2000,3,15,750,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,2,2,490,2000,1,10,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,2,3,490,2000,5,20,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,3,1,491,2000,1,10,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,3,2,491,1500,5,10,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,3,3,491,2500,3,20,750,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,4,1,492,2000,5,15,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,4,2,492,2000,5,5,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,4,3,492,1500,5,15,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,5,1,493,1500,3,20,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,5,2,493,1500,3,5,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,5,3,493,2500,1,5,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,6,1,494,2500,3,20,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,6,2,494,2000,5,10,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,6,3,494,2500,5,10,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
62,7,1,495,2000,3,20,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,7,2,495,1500,3,15,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,7,3,495,1500,5,5,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,8,1,496,2000,3,20,600,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
62,8,2,496,2000,5,5,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
62,8,3,496,2500,5,20,500,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,1,1,497,1500,1,15,500,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,1,2,497,2500,3,20,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,1,3,497,2500,1,15,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,2,1,498,2000,3,20,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,2,2,498,2500,1,10,600,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,2,3,498,2000,1,5,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,3,1,499,2500,5,20,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,3,2,499,2500,5,15,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,3,3,499,1500,5,10,500,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,4,1,500,2500,5,5,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,4,2,500,2500,3,5,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,4,3,500,2000,5,5,600,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,5,1,501,2000,3,10,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,5,2,501,2500,5,5,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,5,3,501,2500,1,5,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,6,1,502,1500,5,10,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,6,2,502,2500,5,5,750,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,6,3,502,1500,5,20,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,7,1,503,2500,5,15,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,7,2,503,1500,5,5,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
63,7,3,503,2500,1,20,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,8,1,504,1500,3,5,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
63,8,2,504,1500,5,10,750,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
63,8,3,504,2500,3,20,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,1,1,505,2500,1,15,750,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,1,2,505,2000,5,20,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,1,3,505,2500,1,20,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,2,1,506,2500,1,15,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,2,2,506,2000,5,20,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,2,3,506,2500,1,10,750,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,3,1,507,2500,5,10,750,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,3,2,507,1500,1,5,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,3,3,507,2500,1,10,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,4,1,508,1500,1,15,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,4,2,508,1500,5,15,600,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,4,3,508,2500,1,20,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,5,1,509,1500,3,5,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,5,2,509,2500,1,15,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,5,3,509,2000,1,15,600,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,6,1,510,2000,5,15,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,6,2,510,1500,3,15,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,6,3,510,2000,3,20,600,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,7,1,511,1500,3,5,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,7,2,511,1500,1,15,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
64,7,3,511,2000,1,20,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
64,8,1,512,2500,5,15,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,8,2,512,1500,3,20,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
64,8,3,512,2500,1,5,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,1,1,513,2000,3,15,600,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,1,2,513,2000,5,5,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,1,3,513,2000,3,20,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
65,2,1,514,2000,1,15,500,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
65,2,2,514,1500,5,20,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
65,2,3,514,2000,1,5,600,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,3,1,515,2000,1,5,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,3,2,515,1500,1,10,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,3,3,515,1500,5,15,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,4,1,516,2500,3,10,750,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,4,2,516,2500,3,5,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,4,3,516,2500,5,5,750,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,5,1,517,2500,3,20,600,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,5,2,517,2000,3,10,600,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,5,3,517,2000,3,10,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
65,6,1,518,2500,1,10,600,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,6,2,518,1500,1,10,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,6,3,518,2000,5,10,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,7,1,519,2000,5,20,500,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
65,7,2,519,2000,1,15,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,7,3,519,2000,1,20,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
65,8,1,520,2000,3,20,750,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,8,2,520,2500,1,10,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
65,8,3,520,1500,1,10,600,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,1,1,521,2000,5,5,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,1,2,521,1500,3,15,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,1,3,521,1500,3,5,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,2,1,522,2000,3,20,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,2,2,522,2000,5,20,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,2,3,522,2500,1,15,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,3,1,523,2000,3,10,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,3,2,523,1500,1,10,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,3,3,523,2000,1,20,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,4,1,524,1500,1,10,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,4,2,524,2000,1,15,600,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,4,3,524,1500,1,15,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,5,1,525,2000,3,5,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,5,2,525,2500,3,5,500,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,5,3,525,2500,5,15,600,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,6,1,526,1500,1,15,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,6,2,526,2500,1,20,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,6,3,526,2000,3,20,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,7,1,527,1500,1,15,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,7,2,527,2000,1,20,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,7,3,527,2500,3,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
66,8,1,528,1500,3,5,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
66,8,2,528,2500,5,10,600,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
66,8,3,528,2500,1,15,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,1,1,529,2000,3,20,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,1,2,529,1500,1,10,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,1,3,529,2000,1,15,750,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,2,1,530,2500,5,15,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,2,2,530,1500,1,10,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,2,3,530,2000,1,15,750,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,3,1,531,2000,1,15,600,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,3,2,531,2000,3,15,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,3,3,531,2500,3,10,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,4,1,532,2500,5,10,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,4,2,532,2000,1,10,600,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,4,3,532,2500,3,5,750,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,5,1,533,2500,3,15,750,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,5,2,533,1500,5,20,500,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,5,3,533,2500,3,15,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,6,1,534,2000,5,10,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,6,2,534,1500,3,10,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,6,3,534,1500,1,5,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,7,1,535,1500,5,10,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
67,7,2,535,2000,1,10,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
67,7,3,535,1500,3,15,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,8,1,536,1500,1,20,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,8,2,536,1500,1,15,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
67,8,3,536,1500,1,5,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,1,1,537,2000,5,15,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,1,2,537,1500,5,20,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,1,3,537,2000,1,20,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,2,1,538,2000,3,10,500,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,2,2,538,2500,5,15,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
68,2,3,538,2500,3,5,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,3,1,539,2000,1,5,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,3,2,539,2000,3,20,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,3,3,539,2500,5,15,500,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,4,1,540,1500,5,10,500,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,4,2,540,2500,5,10,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,4,3,540,2500,5,15,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,5,1,541,2500,3,10,750,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,5,2,541,2500,1,20,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,5,3,541,2500,3,15,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,6,1,542,2500,1,20,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,6,2,542,1500,3,5,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,6,3,542,1500,1,20,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,7,1,543,2500,5,15,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
68,7,2,543,1500,1,20,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,7,3,543,2500,1,15,500,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
68,8,1,544,2000,5,10,600,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
68,8,2,544,2500,1,10,750,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
68,8,3,544,2500,3,15,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
69,1,1,545,2500,5,5,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
69,1,2,545,2500,5,15,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,1,3,545,2500,1,5,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
69,2,1,546,1500,5,5,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,2,2,546,2000,1,10,500,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
69,2,3,546,1500,5,5,750,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,3,1,547,2000,1,15,750,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,3,2,547,2500,3,15,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
69,3,3,547,1500,3,10,500,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
69,4,1,548,1500,1,5,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,4,2,548,2000,3,10,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,4,3,548,2500,1,15,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
69,5,1,549,2000,1,5,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
69,5,2,549,1500,1,20,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
69,5,3,549,2000,1,20,500,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
